52,9,19000,991181
52,9,19000,991181
51,10,19000,1006816
52,10,19000,1006816
53,10,19000,1006816
53,10,19000,1006816
52,10,19000,1006816
52,10,19000,1006816
52,10,19000,1006816
52,10,19000,1006816
51,10,19000,1006816
51,10,19000,1006816
51,10,19000,1006816
51,10,19000,1022404
51,11,19000,1022404
51,11,19000,1022404
51,10,19000,1022404
51,10,19000,1022404
50,11,19000,1022404
50,11,19000,1022404
50,11,19000,1022404
50,11,19000,1022404
50,11,19000,1022404
52,11,19000,1038063
52,11,19000,1038063
52,11,19000,1038063
52,11,19000,1038063
52,11,19000,1038063
52,11,19000,1038063
52,11,19000,1038063
52,11,19000,1038063
52,11,19000,1038063
52,11,19000,1038063
53,11,19000,1038063
53,11,19000,1053691
53,11,19000,1054907
54,11,19000,1056897
54,11,19000,1056897
53,11,19000,1057900
53,11,19000,1058902
53,11,19000,1059905
53,11,19000,1059905
53,11,19000,1061317
53,11,19000,1061568
54,11,19000,1062550
54,11,19000,1063556
54,11,19000,1064558
54,11,19000,1065561
53,11,19000,1065561
53,11,19000,1066563
52,12,19000,1067568
52,12,19000,1068568
53,12,19000,1069490
53,12,19000,1069490
53,13,19000,1085147
53,14,19000,1085147
53,14,19000,1085147
53,14,19000,1085147
52,14,19000,1085147
52,14,19000,1085147
52,14,19000,1085147
53,14,19000,1085147
53,14,19000,1085147
53,15,19000,1085147
53,15,19000,1085147
52,15,19000,1100775
52,15,19000,1100775
51,16,19000,1100775
51,16,19000,1100775
51,16,19000,1100775
49,16,19000,1100775
49,16,19000,1100775
49,16,19000,1100775
49,16,19000,1100775
49,16,19000,1100775
50,16,19000,1116368
50,16,19000,1116368
51,16,19000,1116368
51,16,19000,1116368
51,16,19000,1116368
51,16,19000,1116368
51,16,19000,1116368
51,16,19000,1116368
51,16,19000,1116368
52,16,19000,1116368
52,16,19000,1116368
52,16,19000,1132027
51,16,19000,1132027
51,16,19000,1132027
51,16,19000,1132027
52,16,19000,1132027
51,16,19000,1132027
51,16,19000,1132027
51,16,19000,1132027
51,16,19000,1132027
51,16,19000,1132027
53,15,19000,1147662
51,16,19000,1147662
51,16,19000,1147662
51,16,19000,1147662
51,16,19000,1147662
50,16,19000,1147662
51,16,19000,1147662
51,16,19000,1147662
51,16,19000,1147662
51,16,19000,1147662
51,16,19000,1147662
50,15,19000,1163248
50,16,19000,1163248
51,15,19000,1163248
51,15,19000,1163248
50,15,19000,1163248
50,15,19000,1163248
50,15,19000,1163248
50,15,19000,1163248
50,15,19000,1163248
49,15,19000,1163248
50,16,19000,1178906
51,16,19000,1178906
51,16,19000,1178906
51,16,19000,1178906
51,16,19000,1178906
51,16,19000,1178906
51,16,19000,1178906
52,16,19000,1178906
52,16,19000,1178906
51,16,19000,1178906
52,16,19000,1194534
52,16,19000,1194534
52,16,19000,1194534
52,16,19000,1194534
52,16,19000,1194534
52,16,19000,1194534
52,16,19000,1194534
52,16,19000,1194534
53,17,19000,1194534
53,16,19000,1194534
53,16,19000,1194534
51,16,19000,1210160
52,16,19000,1210160
52,16,19000,1210160
52,16,19000,1210160
52,16,19000,1210160
52,16,19000,1210160
52,16,19000,1210160
52,16,19000,1210160
51,16,19000,1210160
51,16,19000,1210160
52,16,19000,1225787
51,16,19000,1225787
51,16,19000,1225787
51,16,19000,1225787
51,16,19000,1225787
51,16,19000,1225787
50,16,19000,1225787
50,16,19000,1225787
51,16,19000,1225787
51,16,19000,1225787
51,16,19000,1225787
52,16,19000,1241418
51,17,19000,1241418
51,17,19000,1241418
51,17,19000,1241418
50,17,19000,1241418
50,17,19000,1241418
50,17,19000,1241418
50,17,19000,1241418
50,17,19000,1241418
50,17,19000,1241418
49,17,19000,1257041
49,17,19000,1257041
48,17,19000,1257041
48,17,19000,1257041
48,17,19000,1257041
49,18,19000,1257041
49,18,19000,1257041
50,18,19000,1257041
50,18,19000,1257041
50,18,19000,1257041
49,18,19000,1257041
50,19,19000,1272669
50,19,19000,1272669
50,19,19000,1272669
50,19,19000,1272669
50,19,19000,1272669
50,19,19000,1272669
50,20,19000,1272669
50,20,19000,1272669
49,19,19000,1272669
49,19,19000,1272669
47,19,19000,1288295
48,20,19000,1288295
48,20,19000,1288295
48,20,19000,1288295
49,20,19000,1288295
49,20,19000,1288295
50,20,19000,1288295
50,19,19000,1288295
50,19,19000,1288295
50,19,19000,1288295
49,18,19000,1303922
49,19,19000,1303922
50,19,19000,1303922
50,19,19000,1303922
49,19,19000,1303922
49,19,19000,1303922
49,19,19000,1303922
48,19,19000,1303922
48,19,19000,1303922
49,18,19000,1303922
49,18,19000,1303922
50,18,19000,1319516
50,18,19000,1319516
50,18,19000,1319516
50,18,19000,1319516
50,18,19000,1319516
50,18,19000,1319516
51,19,19000,1319516
51,19,19000,1319516
51,19,19000,1319516
51,19,19000,1319516
50,19,19000,1335173
48,19,19000,1335173
48,19,19000,1335173
48,19,19000,1335173
48,19,19000,1335173
49,19,19000,1335173
49,19,19000,1335173
49,19,19000,1335173
49,19,19000,1335173
49,19,19000,1335173
49,19,19000,1335173
49,20,19000,1350768
49,20,19000,1350768
50,20,19000,1350768
49,20,19000,1350768
49,20,19000,1350768
49,20,19000,1350768
50,20,19000,1350768
50,20,19000,1350768
50,20,19000,1350768
50,20,19000,1350768
50,20,19000,1366431
50,20,19000,1366431
50,20,19000,1366431
50,20,19000,1366431
51,20,19000,1366431
51,20,19000,1366431
51,20,19000,1366431
51,20,19000,1366431
51,20,19000,1366431
50,19,19000,1366431
50,18,19000,1382053
49,18,19000,1382053
50,18,19000,1382053
51,18,19000,1382053
51,18,19000,1382053
51,18,19000,1382053
50,18,19000,1382053
50,18,19000,1382053
50,18,19000,1382053
50,18,19000,1382053
50,18,19000,1382053
49,17,19000,1397680
49,16,19000,1397680
50,16,19000,1397680
50,16,19000,1397680
50,16,19000,1397680
50,16,19000,1397680
50,16,19000,1397680
50,16,19000,1397680
50,17,19000,1397680
50,17,19000,1397680
51,16,19000,1413311
51,16,19000,1413311
51,16,19000,1413311
51,16,19000,1413311
51,16,19000,1413311
51,16,19000,1413311
51,16,19000,1413311
51,16,19000,1413311
51,16,19000,1413311
51,16,19000,1413311
51,15,19000,1413311
51,14,19000,1428937
51,14,19000,1428937
51,14,19000,1428937
52,13,19000,1428937
52,13,19000,1428937
51,13,19000,1428937
51,13,19000,1428937
51,13,19000,1428937
51,13,19000,1428937
51,13,19000,1428937
52,13,19000,1444564
54,13,19000,1444564
53,13,19000,1444564
53,13,19000,1444564
53,13,19000,1444564
53,13,19000,1444564
53,13,19000,1444564
53,13,19000,1444564
52,13,19000,1444564
53,13,19000,1444564
53,13,19000,1444564
51,12,19000,1460154
50,12,19000,1460154
51,12,19000,1460154
51,12,19000,1460154
50,12,19000,1460154
50,12,19000,1460154
50,12,19000,1460154
50,12,19000,1460154
51,11,19000,1460154
51,11,19000,1460154
52,11,19000,1475813
51,11,19000,1475813
51,11,19000,1475813
51,10,19000,1475813
51,10,19000,1475813
50,10,19000,1475813
50,10,19000,1475813
50,10,19000,1475813
50,10,19000,1475813
50,10,19000,1475813
50,10,19000,1491409
51,10,19000,1491409
51,10,19000,1491409
51,10,19000,1491409
51,10,19000,1491409
51,10,19000,1491409
51,9,19000,1491409
51,9,19000,1491409
51,9,19000,1491409
51,9,19000,1491409
51,9,19000,1491409
52,9,19000,1507068
52,10,19000,1507068
52,10,19000,1507068
52,10,19000,1507068
52,10,19000,1507068
53,9,19000,1507068
53,9,19000,1507068
53,9,19000,1507068
52,9,19000,1507068
52,9,19000,1507068
53,8,19000,1522695
53,8,19000,1522695
53,8,19000,1522695
53,8,19000,1522695
52,8,19000,1522695
52,8,19000,1522695
52,8,19000,1522695
52,8,19000,1522695
52,8,19000,1522695
53,7,19000,1522695
53,7,19000,1522695
52,5,19000,1538323
52,5,19000,1538323
52,6,19000,1538323
52,5,19000,1538323
52,5,19000,1538323
52,5,19000,1538323
52,5,19000,1538323
52,5,19000,1538323
52,5,19000,1538323
51,5,19000,1538323
49,3,19000,1553956
49,3,19000,1553956
49,3,19000,1553956
50,3,19000,1553956
50,3,19000,1553956
50,3,19000,1553956
50,3,19000,1553956
50,3,19000,1553956
50,3,19000,1553956
50,3,19000,1553956
51,2,19000,1569569
51,2,19000,1569569
51,2,19000,1569569
51,2,19000,1569569
51,2,19000,1569569
51,2,19000,1569569
51,2,19000,1569569
51,2,19000,1569569
51,2,19000,1569569
50,1,19000,1569569
51,1,19000,1569569
50,1,19000,1585168
52,1,19000,1585168
52,1,19000,1585168
52,1,19000,1585168
52,1,19000,1585168
52,1,19000,1585168
53,1,19000,1585168
53,1,19000,1585168
53,1,19000,1585168
52,1,19000,1585168
52,0,19000,1600826
52,0,19000,1600826
51,0,19000,1600826
51,0,19000,1600826
50,0,19000,1600826
50,0,19000,1600826
51,0,19000,1600826
51,0,19000,1600826
51,0,19000,1600826
50,1,19000,1600826
50,0,19000,1600826
51,0,19000,1616452
51,0,19000,1616452
51,0,19000,1616452
50,0,19000,1616452
50,0,19000,1616452
50,0,19000,1616452
51,0,19000,1616452
51,0,19000,1616452
51,0,19000,1616452
51,0,19000,1616452
50,0,19000,1632048
51,0,19000,1632048
51,0,19000,1632048
51,0,19000,1632048
51,0,19000,1632048
51,0,19000,1632048
51,0,19000,1632048
51,0,19000,1632048
50,0,19000,1632048
50,0,19000,1632048
49,0,19000,1632048
50,0,19000,1647711
50,0,19000,1647711
49,0,19000,1647711
49,0,19000,1647711
49,0,19000,1647711
50,0,19000,1647711
50,0,19000,1647711
49,0,19000,1647711
49,0,19000,1647711
49,0,19000,1647711
50,0,19000,1663333
50,0,19000,1663333
50,0,19000,1663333
50,0,19000,1663333
50,0,19000,1663333
50,0,19000,1663333
50,0,19000,1663333
50,0,19000,1663333
50,0,19000,1663333
49,0,19000,1663333
50,0,19000,1678961
50,0,19000,1678961
50,0,19000,1678961
50,0,19000,1678961
50,0,19000,1678961
50,0,19000,1678961
50,0,19000,1678961
50,0,19000,1678961
50,0,19000,1678961
50,0,19000,1678961
50,0,19000,1678961
51,0,19000,1694587
51,0,19000,1694587
50,0,19000,1694587
50,0,19000,1694587
50,0,19000,1694587
51,0,19000,1694587
51,0,19000,1694587
51,0,19000,1694587
51,0,19000,1694587
51,0,19000,1694587
53,0,19000,1710213
53,0,19000,1710213
53,0,19000,1710213
53,0,19000,1710213
54,0,19000,1710213
54,0,19000,1710213
54,0,19000,1710213
54,0,19000,1710213
53,0,19000,1710213
53,0,19000,1710213
53,0,19000,1710213
53,0,19000,1725841
53,0,19000,1725841
54,0,19000,1725841
54,0,19000,1725841
54,0,19000,1725841
53,0,19000,1725841
53,0,19000,1725841
52,0,19000,1725841
52,0,19000,1725841
53,0,19000,1725841
51,0,19000,1741466
50,0,19000,1741466
50,0,19000,1741466
50,0,19000,1741466
50,0,19000,1741466
51,0,19000,1741466
51,0,19000,1741466
51,0,19000,1741466
50,0,19000,1741466
50,0,19000,1741466
49,0,19000,1757094
50,0,19000,1757094
49,0,19000,1757094
49,0,19000,1757094
50,0,19000,1757094
50,0,19000,1757094
51,0,19000,1757094
51,0,19000,1757094
50,0,19000,1757094
50,0,19000,1757094
50,0,19000,1757094
49,0,19000,1772721
48,0,19000,1772721
48,0,19000,1772721
48,0,19000,1772721
48,0,19000,1772721
48,0,19000,1772721
48,0,19000,1772721
48,0,19000,1772721
49,0,19000,1772721
49,0,19000,1772721
50,0,19000,1788354
50,0,19000,1788354
50,0,19000,1788354
50,0,19000,1788354
50,0,19000,1788354
50,0,19000,1788354
50,0,19000,1788354
50,0,19000,1788354
50,0,19000,1788354
50,0,19000,1788354
50,0,19000,1788354
51,0,19000,1803944
52,2,19000,1803944
52,4,19000,1803944
52,4,19000,1803944
52,4,19000,1803944
52,6,19000,1803944
52,6,19000,1803944
52,6,19000,1803944
52,9,19000,1803944
52,9,19000,1803944
53,32,19000,1819613
53,40,19000,1819613
53,40,19000,1819613
53,44,19000,1819613
53,44,19000,1819613
53,48,19000,1819613
53,48,19000,1819613
53,52,19000,1819613
53,52,19000,1819613
53,52,19000,1819613
52,55,19000,1819613
52,71,19000,1835226
52,74,19000,1835226
52,76,19000,1835226
52,76,19000,1835226
53,78,19000,1835226
53,78,19000,1835226
53,80,19000,1835226
53,80,19000,1835226
53,82,19000,1835226
53,82,19000,1835226
54,88,19000,1850855
53,89,19000,1850855
53,89,19000,1850855
53,90,19000,1850855
53,90,19000,1850855
53,90,19000,1850855
53,90,19000,1850855
53,90,19000,1850855
53,90,19000,1850855
53,90,19000,1850855
53,87,19000,1866485
52,85,19000,1866485
51,84,19000,1866485
51,84,19000,1866485
51,82,19000,1866485
52,82,19000,1866485
52,82,19000,1866485
52,80,19000,1866485
52,80,19000,1866485
52,80,19000,1866485
52,79,19000,1866485
53,73,19000,1882107
53,71,19000,1882107
52,69,19000,1882107
52,69,19000,1882107
52,68,19000,1882107
52,66,19000,1882107
52,66,19000,1882107
51,65,19000,1882107
51,65,19000,1882107
51,65,19000,1882107
51,55,19000,1897738
51,53,19000,1897738
51,53,19000,1897738
52,51,19000,1897738
52,50,19000,1897738
52,50,19000,1897738
51,49,19000,1897738
51,47,19000,1897738
51,47,19000,1897738
51,45,19000,1897738
50,44,19000,1897738
50,39,19000,1913328
50,36,19000,1913328
50,36,19000,1913328
51,34,19000,1913328
51,34,19000,1913328
51,34,19000,1913328
51,33,19000,1913328
51,31,19000,1913328
51,31,19000,1913328
50,30,19000,1913328
52,23,19000,1928986
53,21,19000,1928986
53,21,19000,1928986
52,20,19000,1928986
52,20,19000,1928986
52,20,19000,1928986
52,19,19000,1928986
52,19,19000,1928986
52,18,19000,1928986
52,17,19000,1928986
53,13,19000,1944614
54,13,19000,1944614
54,12,19000,1944614
54,12,19000,1944614
55,11,19000,1944614
55,11,19000,1944614
55,11,19000,1944614
55,11,19000,1944614
55,10,19000,1944614
55,10,19000,1944614
55,10,19000,1944614
56,8,19000,1960240
56,7,19000,1960240
56,7,19000,1960240
56,7,19000,1960240
56,7,19000,1960240
56,6,19000,1960240
56,6,19000,1960240
56,6,19000,1960240
56,6,19000,1960240
55,6,19000,1960240
53,5,19000,1975868
54,4,19000,1975868
54,4,19000,1975868
55,4,19000,1975868
55,4,19000,1975868
54,4,19000,1975868
54,4,19000,1975868
55,5,19000,1975868
55,5,19000,1975868
55,5,19000,1975868
55,10,19000,1975868
53,67,19000,1991498
53,84,19000,1991498
52,102,19000,1991498
52,102,19000,1991498
53,122,19000,1991498
53,122,19000,1991498
53,122,19000,1991498
54,144,19000,1991498
54,144,19000,1991498
53,166,19000,1991498
53,305,18991,2007122
54,328,18991,2007122
54,328,18987,2007122
53,351,18987,2007122
